% # columns="iteration, evaluation, sigma, void, void,  stds==sigma*sigma_vec.scaling*sqrt(diag(C))", seed=301041, Mon Nov 11 03:12:16 2024, <python>{}</python>
1 6 0.9130209177665694 0 0 0.9876544554107527 1.0120931986496005
2 12 0.9597415112384576 0 0 0.9892066996192059 0.903138976025053
3 18 0.8735205227804577 0 0 0.7391461860048477 0.7824587955401624
3 18 0.8735205227804577 0 0 0.7391461860048477 0.7824587955401624
